Sampling date,Prefecture,City,Sampling coordinate North latitude,Sampling coordinate East longitude,Sampling coordinate North latitude (Decimal),Sampling coordinate East longitude (Decimal),Distance from TEPCO Fukushima Dai-ichi NPP (km),Sample ID,Accepted date,Turbidity (degree),Mass of suspended substance (mg/L),Transparency (cm),134Cs Radioactivity concentration (Bq/kg),134Cs Detection limit (Bq/kg),137Cs Radioactivity concentration (Bq/kg),137Cs Detection limit (Bq/kg),Remark
2013-03-06,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0813,2013/3/11,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-07,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0851,2013/3/15,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-08,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0852,2013/3/15,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-09,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0853,2013/3/15,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-10,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0854,2013/3/15,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-11,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0855,2013/3/15,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-12,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0856,2013/3/15,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-13,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0996,2013/3/22,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-14,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0997,2013/3/22,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-15,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0998,2013/3/22,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-16,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0999,2013/3/22,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-17,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK1000,2013/3/22,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-18,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK1001,2013/3/22,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-19,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK1002,2013/3/22,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-07,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0181,2013/1/21,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-01-08,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0182,2013/1/21,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-09,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0183,2013/1/21,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-10,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0184,2013/1/21,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-11,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0185,2013/1/21,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-12,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0186,2013/1/21,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-13,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0187,2013/1/21,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-14,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0188,2013/1/21,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-15,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0256,2013/1/24,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-01-16,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0257,2013/1/24,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-17,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0258,2013/1/24,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-18,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0259,2013/1/24,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-19,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0260,2013/1/24,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-20,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0311,2013/1/28,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-01-21,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0312,2013/1/28,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-22,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0313,2013/1/28,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-23,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0314,2013/1/28,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-24,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0315,2013/1/28,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-25,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0316,2013/1/28,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-01-26,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0385,2013/2/5,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-27,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0386,2013/2/5,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-28,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0387,2013/2/5,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-29,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0388,2013/2/5,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-30,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0389,2013/2/5,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-31,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0390,2013/2/5,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-01,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0391,2013/2/5,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-02,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0392,2013/2/5,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-03,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0471,2013/2/12,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-04,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0472,2013/2/12,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-05,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0473,2013/2/12,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-06,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0474,2013/2/12,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-07,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0475,2013/2/12,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-08,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0476,2013/2/12,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-09,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0477,2013/2/12,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-10,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0478,2013/2/12,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-11,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0573,2013/2/21,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-12,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0574,2013/2/21,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-13,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0575,2013/2/21,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-14,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0576,2013/2/21,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-15,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0577,2013/2/21,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-16,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0578,2013/2/21,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-17,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0579,2013/2/21,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-18,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0592,2013/2/26,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-19,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0593,2013/2/26,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-20,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0594,2013/2/26,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-21,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0595,2013/2/26,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-22,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0596,2013/2/26,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-23,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0597,2013/2/26,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-24,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0670,2013/3/4,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-25,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0671,2013/3/4,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-26,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0672,2013/3/4,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-27,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0673,2013/3/4,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-28,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0674,2013/3/4,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-01,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0814,2013/3/11,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-02,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0815,2013/3/11,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-03,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0816,2013/3/11,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-04,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0817,2013/3/11,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-05,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0818,2013/3/11,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-06,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0819,2013/3/11,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-07,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0857,2013/3/15,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-08,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0858,2013/3/15,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-09,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0859,2013/3/15,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-10,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0860,2013/3/15,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-11,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0861,2013/3/15,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-12,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK0862,2013/3/15,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-13,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK1003,2013/3/22,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-14,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK1004,2013/3/22,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-15,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK1005,2013/3/22,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-16,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK1006,2013/3/22,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-17,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK1007,2013/3/22,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-18,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK1008,2013/3/22,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-19,Fukushima prefecture,Futaba county Namie town,"37°34'19.9""","140°47'39.0""",37.572197,140.794175,26.9,12RK1009,2013/3/22,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2012-12-20,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0001,2012/12/27,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2012-12-21,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0002,2012/12/27,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2012-12-22,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0003,2012/12/27,0.3,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2012-12-23,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0021,2013/1/4,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2012-12-24,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0035,2013/1/4,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2012-12-25,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0063,2013/1/4,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2012-12-26,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0041,2013/1/4,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2012-12-27,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0013,2013/1/4,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2012-12-28,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0027,2013/1/4,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2012-12-29,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0055,2013/1/4,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2012-12-30,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0048,2013/1/4,0.4,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2012-12-31,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0101,2013/1/15,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-01,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0102,2013/1/15,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-02,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0103,2013/1/15,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-04,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0104,2013/1/15,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-05,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0105,2013/1/15,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-06,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0106,2013/1/15,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-07,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0107,2013/1/15,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-08,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0189,2013/1/21,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-01-09,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0190,2013/1/21,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-10,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0191,2013/1/21,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-11,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0192,2013/1/21,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-12,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0193,2013/1/21,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-13,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0194,2013/1/21,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-14,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0195,2013/1/21,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-15,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0196,2013/1/21,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-16,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0261,2013/1/24,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-01-17,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0262,2013/1/24,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-18,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0263,2013/1/24,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-19,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0264,2013/1/24,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-20,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0265,2013/1/24,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-21,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0317,2013/1/29,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-01-22,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0318,2013/1/29,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-23,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0319,2013/1/29,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-24,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0320,2013/1/29,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-25,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0321,2013/1/29,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-26,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0322,2013/1/29,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-01-27,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0393,2013/2/6,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-28,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0394,2013/2/6,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-29,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0395,2013/2/6,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-30,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0396,2013/2/6,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-31,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0397,2013/2/6,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-01,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0398,2013/2/6,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-02,Fukushima prefecture,Futaba county Katsurao village,"37°30'29.8""","140°43'24.8""",37.508286,140.723556,28.9,12RK0399,2013/2/6,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
